rgb
"rgb(9,54,42)"
"rgb(6,55,43)"
"rgb(3,56,44)"
"rgb(0,56,46)"
"rgb(0,57,47)"
"rgb(0,57,49)"
"rgb(0,58,51)"
"rgb(0,58,52)"
"rgb(0,59,54)"
"rgb(0,59,56)"
"rgb(0,59,58)"
"rgb(0,60,60)"
"rgb(0,60,62)"
"rgb(0,61,64)"
"rgb(0,61,66)"
"rgb(0,61,68)"
"rgb(0,62,70)"
"rgb(0,62,72)"
"rgb(0,62,74)"
"rgb(0,63,76)"
"rgb(0,63,79)"
"rgb(0,63,81)"
"rgb(0,64,83)"
"rgb(0,64,85)"
"rgb(0,64,87)"
"rgb(0,64,89)"
"rgb(0,65,91)"
"rgb(0,65,92)"
"rgb(0,65,94)"
"rgb(2,65,96)"
"rgb(6,66,98)"
"rgb(14,65,100)"
"rgb(21,65,102)"
"rgb(26,65,104)"
"rgb(30,65,106)"
"rgb(33,65,108)"
"rgb(36,65,109)"
"rgb(38,65,110)"
"rgb(41,65,112)"
"rgb(42,66,113)"
"rgb(44,66,114)"
"rgb(45,66,115)"
"rgb(46,67,115)"
"rgb(46,67,116)"
"rgb(47,68,117)"
"rgb(47,69,117)"
"rgb(46,70,118)"
"rgb(45,71,118)"
"rgb(44,72,118)"
"rgb(43,73,118)"
"rgb(41,74,118)"
"rgb(39,75,118)"
"rgb(36,76,117)"
"rgb(33,78,117)"
"rgb(29,79,116)"
"rgb(24,80,114)"
"rgb(22,81,114)"
"rgb(20,82,113)"
"rgb(18,83,112)"
"rgb(16,84,112)"
"rgb(13,84,111)"
"rgb(11,85,110)"
"rgb(8,86,109)"
"rgb(5,86,107)"
"rgb(3,87,106)"
"rgb(1,87,105)"
"rgb(0,88,103)"
"rgb(0,88,102)"
"rgb(0,88,100)"
"rgb(0,89,98)"
"rgb(0,89,97)"
"rgb(0,89,95)"
"rgb(0,89,93)"
"rgb(0,89,91)"
"rgb(1,89,89)"
"rgb(4,89,87)"
"rgb(6,89,85)"
"rgb(9,89,83)"
"rgb(13,89,81)"
"rgb(16,88,79)"
"rgb(19,88,77)"
"rgb(21,87,75)"
"rgb(24,87,73)"
"rgb(38,35,30)"
"rgb(39,35,30)"
"rgb(39,35,30)"
"rgb(40,36,30)"
"rgb(40,36,30)"
"rgb(41,37,30)"
"rgb(41,37,30)"
"rgb(42,38,30)"
"rgb(42,38,30)"
"rgb(42,39,30)"
"rgb(42,39,30)"
"rgb(43,39,30)"
"rgb(43,40,29)"
"rgb(43,40,29)"
"rgb(43,41,29)"
"rgb(43,41,29)"
"rgb(44,41,29)"
"rgb(44,42,29)"
"rgb(44,42,28)"
"rgb(44,43,28)"
"rgb(43,43,28)"
"rgb(43,44,28)"
"rgb(43,44,28)"
"rgb(43,44,27)"
"rgb(42,45,27)"
"rgb(42,45,27)"
"rgb(42,46,27)"
"rgb(41,46,27)"
"rgb(40,47,27)"
"rgb(40,47,28)"
"rgb(39,48,28)"
"rgb(38,48,28)"
"rgb(37,49,29)"
"rgb(36,50,29)"
"rgb(34,50,30)"
"rgb(33,51,31)"
"rgb(31,51,31)"
"rgb(30,52,32)"
"rgb(28,52,34)"
"rgb(26,53,35)"
"rgb(24,54,36)"
"rgb(21,54,38)"
"rgb(19,55,40)"
"rgb(16,55,41)"
"rgb(14,56,42)"
"rgb(11,56,43)"
"rgb(8,57,45)"
"rgb(5,57,46)"
"rgb(2,58,47)"
"rgb(0,58,49)"
